loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,corrAns,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36,loc37,loc38,trials1.thisRepN,trials1.thisTrialN,trials1.thisN,trials1.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,instr1.started,instr1.stopped,keyResp1.keys,keyResp1.rt,keyResp1.started,keyResp1.stopped,l1ex.started,l1ex.stopped,l2ex.started,l2ex.stopped,t1ex.started,t1ex.stopped,tTex.started,tTex.stopped,trial1Fix.started,trial1Fix.stopped,trial1L11.started,trial1L11.stopped,trial1L12.started,trial1L12.stopped,trial1L21.started,trial1L21.stopped,trial1L22.started,trial1L22.stopped,trial1T11.started,trial1T11.stopped,trial1T12.started,trial1T12.stopped,trial1TT.started,trial1TT.stopped,trial1Resp.keys,trial1Resp.corr,trial1Resp.started,trial1Resp.stopped,breakText1.started,breakText1.stopped,breakResp1.keys,breakResp1.rt,breakResp1.started,breakResp1.stopped,trial2Fix.started,trial2Fix.stopped,trial2L11.started,trial2L11.stopped,trial2L12.started,trial2L12.stopped,trial2L21.started,trial2L21.stopped,trial2L22.started,trial2L22.stopped,trial2T11.started,trial2T11.stopped,trial2T12.started,trial2T12.stopped,trial2L13.started,trial2L13.stopped,trial2L14.started,trial2L14.stopped,trial2L23.started,trial2L23.stopped,trial2L24.started,trial2L24.stopped,trial2T13.started,trial2T13.stopped,trial2T14.started,trial2T14.stopped,trial2TT.started,trial2TT.stopped,trial2Resp.keys,trial2Resp.corr,trial2Resp.started,trial2Resp.stopped,breakText2.started,breakText2.stopped,breakResp2.keys,breakResp2.rt,breakResp2.started,breakResp2.stopped,trial3Fix.started,trial3Fix.stopped,trial3L11.started,trial3L11.stopped,trial3L12.started,trial3L12.stopped,trial3L21.started,trial3L21.stopped,trial3L22.started,trial3L22.stopped,trial3T11.started,trial3T11.stopped,trial3T12.started,trial3T12.stopped,trial3L13.started,trial3L13.stopped,trial3L14.started,trial3L14.stopped,trial3L23.started,trial3L23.stopped,trial3L24.started,trial3L24.stopped,trial3T13.started,trial3T13.stopped,trial3T14.started,trial3T14.stopped,trial3L15.started,trial3L15.stopped,trial3L16.started,trial3L16.stopped,trial3L25.started,trial3L25.stopped,trial3L26.started,trial3L26.stopped,trial3T15.started,trial3T15.stopped,trial3T16.started,trial3T16.stopped,trial3TT.started,trial3TT.stopped,trial3Resp.keys,trial3Resp.corr,trial3Resp.started,trial3Resp.stopped,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.2,-0.4,0.0,0.2,None,None,-0.2,0.2,-0.2,0.4,0.4,-0.4,-0.2,-0.2,b,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,142.74147229990922,143.73863469995558,143.73863469995558,None,143.73863469995558,None,143.73863469995558,None,143.73863469995558,None,143.73863469995558,None,143.73863469995558,None,143.73863469995558,None,None,0,143.73863469995558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
0.2,-0.2,0.4,-0.2,0.4,0.4,0.0,-0.2,-0.4,0.4,None,None,0.4,0.2,b,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,146.75270069995895,147.75408539990894,147.7241817000322,None,147.7241817000322,None,147.7241817000322,None,147.7241817000322,None,147.7241817000322,None,147.7241817000322,None,147.7241817000322,None,None,0,147.7241817000322,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
0.2,-0.4,0.2,0.2,0.0,-0.4,0.4,0.0,-0.4,0.4,0.2,0.4,None,None,m,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,150.74028220004402,151.7550057999324,151.73648459999822,None,151.73648459999822,None,151.73648459999822,None,151.73648459999822,None,151.73648459999822,None,151.73648459999822,None,151.73648459999822,None,None,0,151.73648459999822,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
0.2,-0.2,-0.4,-0.2,0.2,0.0,-0.2,-0.2,None,None,0.4,0.4,0.0,0.4,b,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,154.73783429991454,155.75350190000609,155.73553659999743,None,155.73553659999743,None,155.73553659999743,None,155.73553659999743,None,155.73553659999743,None,155.73553659999743,None,155.73553659999743,None,None,0,155.73553659999743,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
0.2,-0.4,-0.2,0.4,0.0,0.2,-0.2,-0.4,0.2,0.0,0.4,0.4,None,None,m,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,158.75829280004837,159.76865500002168,159.75078939995728,None,159.75078939995728,None,159.75078939995728,None,159.75078939995728,None,159.75078939995728,None,159.75078939995728,None,159.75078939995728,None,None,0,159.75078939995728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
0.0,-0.4,0.0,-0.2,-0.2,0.0,0.4,0.2,-0.2,0.4,0.2,0.4,None,None,m,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,162.7512922999449,163.78230369999073,163.73377169994637,None,163.73377169994637,None,163.73377169994637,None,163.73377169994637,None,163.73377169994637,None,163.73377169994637,None,163.73377169994637,None,None,0,163.73377169994637,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
-0.2,-0.2,0.4,0.2,None,None,-0.2,-0.4,0.0,0.4,0.0,0.0,0.4,0.4,b,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,166.74981339997612,167.76377910003066,167.72977240011096,None,167.72977240011096,None,167.72977240011096,None,167.72977240011096,None,167.72977240011096,None,167.72977240011096,None,167.72977240011096,None,None,0,167.72977240011096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
-0.2,-0.2,0.0,0.2,0.0,-0.2,0.2,0.0,-0.4,0.4,0.2,0.4,None,None,m,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,170.73278789990582,171.74684170004912,171.73016420006752,170.73278789990582,171.73016420006752,170.73278789990582,171.73016420006752,170.73278789990582,171.73016420006752,170.73278789990582,171.73016420006752,170.73278789990582,171.73016420006752,170.73278789990582,171.73016420006752,170.73278789990582,None,0,171.73016420006752,170.73278789990582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
0.2,-0.4,0.4,-0.2,0.2,0.0,0.0,-0.2,None,None,0.4,-0.4,-0.2,0.4,b,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,174.7471195999533,175.74748110002838,175.73070880002342,None,175.73070880002342,None,175.73070880002342,None,175.73070880002342,None,175.73070880002342,None,175.73070880002342,None,175.73070880002342,None,None,0,175.73070880002342,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
-0.2,-0.2,None,None,0.0,0.0,0.0,-0.4,-0.4,0.4,0.2,0.4,-0.4,0.0,b,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,178.74118510005064,179.74552779993974,179.7294292000588,178.74118510005064,179.7294292000588,178.74118510005064,179.7294292000588,178.74118510005064,179.7294292000588,178.74118510005064,179.7294292000588,178.74118510005064,179.7294292000588,178.74118510005064,179.7294292000588,178.74118510005064,None,0,179.7294292000588,178.74118510005064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
None,None,0.2,0.2,0.2,-0.4,-0.2,0.0,0.0,0.4,0.4,-0.4,0.4,0.0,b,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,182.74551829998381,183.7428003998939,183.7428003998939,None,183.7428003998939,None,183.7428003998939,None,183.7428003998939,None,183.7428003998939,None,183.7428003998939,None,183.7428003998939,None,None,0,183.7428003998939,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
0.0,-0.2,-0.2,0.2,0.0,0.4,-0.4,0.2,0.4,0.2,0.4,0.4,None,None,m,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,186.74417559988797,187.74188650003634,187.74188650003634,None,187.74188650003634,None,187.74188650003634,None,187.74188650003634,None,187.74188650003634,None,187.74188650003634,None,187.74188650003634,None,None,0,187.74188650003634,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
-0.2,-0.4,-0.4,0.4,0.0,0.0,0.2,-0.4,-0.4,0.0,0.2,0.4,None,None,m,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,190.74339179997332,191.74075399991125,191.74075399991125,None,191.74075399991125,None,191.74075399991125,None,191.74075399991125,None,191.74075399991125,None,191.74075399991125,None,191.74075399991125,None,None,0,191.74075399991125,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.74045599997044,None,space,11.649108700221404,194.74045599997044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
0.2,0.2,-0.4,-0.2,0.4,-0.2,0.0,0.0,-0.2,0.2,None,None,-0.4,-0.4,b,0.4,-0.4,0.2,0.4,0.0,-0.4,-0.2,0.4,0.4,0.4,-0.4,0.2,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.47078419988975,207.4800551000517,207.4639624999836,None,207.4639624999836,None,207.4639624999836,None,207.4639624999836,None,207.4639624999836,None,207.4639624999836,None,207.4639624999836,None,207.4639624999836,None,207.4639624999836,None,207.4639624999836,None,207.4639624999836,None,207.4639624999836,None,207.4639624999836,None,None,0,207.4639624999836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
0.0,0.2,0.4,0.0,-0.2,0.2,0.0,0.0,-0.4,-0.2,0.4,0.2,-0.2,-0.4,m,0.0,-0.4,0.2,0.4,0.2,-0.4,-0.4,0.4,0.4,-0.4,None,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.44692160002887,211.4596959000919,211.43921760004014,None,211.43921760004014,None,211.43921760004014,None,211.43921760004014,None,211.43921760004014,None,211.43921760004014,None,211.43921760004014,None,211.43921760004014,None,211.43921760004014,None,211.43921760004014,None,211.43921760004014,None,211.43921760004014,None,211.43921760004014,None,None,0,211.43921760004014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
-0.2,0.2,0.4,-0.2,0.4,0.0,0.2,0.2,None,None,0.0,0.0,-0.4,-0.4,b,0.4,-0.4,0.0,0.4,-0.2,-0.4,-0.2,0.4,0.2,0.4,0.0,-0.2,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.42848120001145,215.4374585999176,215.4374585999176,None,215.4374585999176,None,215.4374585999176,None,215.4374585999176,None,215.4374585999176,None,215.4374585999176,None,215.4374585999176,None,215.4374585999176,None,215.4374585999176,None,215.4374585999176,None,215.4374585999176,None,215.4374585999176,None,215.4374585999176,None,None,0,215.4374585999176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
None,None,0.0,0.2,0.4,-0.2,-0.4,-0.2,0.0,0.0,0.2,0.2,-0.2,-0.4,b,0.4,-0.4,0.0,0.4,0.2,-0.4,-0.4,0.4,0.2,0.4,0.2,-0.2,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.42853699997067,219.4388927000109,219.42107959999703,None,219.42107959999703,None,219.42107959999703,None,219.42107959999703,None,219.42107959999703,None,219.42107959999703,None,219.42107959999703,None,219.42107959999703,None,219.42107959999703,None,219.42107959999703,None,219.42107959999703,None,219.42107959999703,None,219.42107959999703,None,None,0,219.42107959999703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
0.0,0.0,-0.2,0.2,0.4,-0.2,0.0,0.2,0.0,-0.2,-0.4,-0.2,-0.4,-0.4,m,0.4,-0.4,0.2,0.4,-0.2,-0.4,0.0,0.4,0.4,0.4,None,None,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.4280600999482,223.43833200004883,223.4199298999738,None,223.4199298999738,None,223.4199298999738,None,223.4199298999738,None,223.4199298999738,None,223.4199298999738,None,223.4199298999738,None,223.4199298999738,None,223.4199298999738,None,223.4199298999738,None,223.4199298999738,None,223.4199298999738,None,223.4199298999738,None,None,0,223.4199298999738,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
0.2,-0.2,0.4,-0.2,None,None,-0.4,0.0,0.4,0.2,0.0,0.2,0.4,0.0,b,0.4,-0.4,0.2,0.4,0.2,-0.4,0.0,0.4,0.4,0.4,-0.2,-0.4,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.42455919994973,227.43757000006735,227.41997859999537,None,227.41997859999537,None,227.41997859999537,None,227.41997859999537,None,227.41997859999537,None,227.41997859999537,None,227.41997859999537,None,227.41997859999537,None,227.41997859999537,None,227.41997859999537,None,227.41997859999537,None,227.41997859999537,None,227.41997859999537,None,None,0,227.41997859999537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
0.4,0.0,0.4,0.2,0.0,0.2,0.2,0.2,0.4,-0.2,-0.4,-0.2,-0.4,-0.4,m,0.0,-0.4,0.2,0.4,-0.2,-0.4,-0.4,0.4,0.4,-0.4,None,None,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.42724040010944,231.4352400000207,231.41717920009978,None,231.41717920009978,None,231.41717920009978,None,231.41717920009978,None,231.41717920009978,None,231.41717920009978,None,231.41717920009978,None,231.41717920009978,None,231.41717920009978,None,231.41717920009978,None,231.41717920009978,None,231.41717920009978,None,231.41717920009978,None,None,0,231.41717920009978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
-0.2,0.2,None,None,0.4,0.2,0.0,0.2,0.0,0.0,0.2,0.2,-0.4,-0.4,b,0.0,-0.4,0.2,0.4,-0.2,-0.4,-0.2,0.4,0.4,-0.4,-0.2,-0.2,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.42405429994687,235.43334789993241,235.41497260006145,None,235.41497260006145,None,235.41497260006145,None,235.41497260006145,None,235.41497260006145,None,235.41497260006145,None,235.41497260006145,None,235.41497260006145,None,235.41497260006145,None,235.41497260006145,None,235.41497260006145,None,235.41497260006145,None,235.41497260006145,None,None,0,235.41497260006145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
0.0,0.0,0.2,0.2,None,None,0.0,-0.2,0.4,-0.2,0.0,0.2,-0.2,-0.4,b,0.0,-0.4,0.2,0.4,0.2,-0.4,-0.4,0.4,0.4,0.4,0.4,0.2,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.42300239996985,239.43220510007814,239.41448589996435,None,239.41448589996435,None,239.41448589996435,None,239.41448589996435,None,239.41448589996435,None,239.41448589996435,None,239.41448589996435,None,239.41448589996435,None,239.41448589996435,None,239.41448589996435,None,239.41448589996435,None,239.41448589996435,None,239.41448589996435,None,None,0,239.41448589996435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
0.0,-0.2,0.0,0.0,-0.4,-0.2,0.2,0.2,0.0,0.2,0.4,0.2,-0.4,-0.4,m,0.4,-0.4,0.0,0.4,0.2,-0.4,-0.4,0.4,0.2,0.4,None,None,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.42042610002682,243.43274610000663,243.41418599989265,None,243.41418599989265,None,243.41418599989265,None,243.41418599989265,None,243.41418599989265,None,243.41418599989265,None,243.41418599989265,None,243.41418599989265,None,243.41418599989265,None,243.41418599989265,None,243.41418599989265,None,243.41418599989265,None,243.41418599989265,None,None,0,243.41418599989265,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
0.4,0.0,-0.2,0.2,0.0,0.0,-0.4,-0.2,0.4,0.2,0.0,0.2,-0.2,-0.4,m,0.4,-0.4,0.2,0.4,0.2,-0.4,0.0,0.4,0.4,0.4,None,None,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.4219353001099,247.43209069990553,247.41317149996758,None,247.41317149996758,None,247.41317149996758,None,247.41317149996758,None,247.41317149996758,None,247.41317149996758,None,247.41317149996758,None,247.41317149996758,None,247.41317149996758,None,247.41317149996758,None,247.41317149996758,None,247.41317149996758,None,247.41317149996758,None,None,0,247.41317149996758,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
0.4,-0.2,0.4,0.0,0.2,0.2,None,None,0.0,0.0,-0.2,0.2,-0.4,-0.4,b,0.4,-0.4,0.2,0.4,0.2,-0.4,-0.2,0.4,0.4,0.4,0.2,0.0,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.4203186999075,251.43045659991913,251.41180179989897,None,251.41180179989897,None,251.41180179989897,None,251.41180179989897,None,251.41180179989897,None,251.41180179989897,None,251.41180179989897,None,251.41180179989897,None,251.41180179989897,None,251.41180179989897,None,251.41180179989897,None,251.41180179989897,None,251.41180179989897,None,None,0,251.41180179989897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
-0.2,0.2,0.4,-0.2,0.0,0.2,0.0,-0.2,-0.4,-0.2,0.0,0.0,-0.4,-0.4,m,0.4,-0.4,0.0,0.4,-0.2,-0.4,-0.2,0.4,0.2,0.4,None,None,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.4177469999995,255.43005209998228,255.41013440000825,None,255.41013440000825,None,255.41013440000825,None,255.41013440000825,None,255.41013440000825,None,255.41013440000825,None,255.41013440000825,None,255.41013440000825,None,255.41013440000825,None,255.41013440000825,None,255.41013440000825,None,255.41013440000825,None,255.41013440000825,None,None,0,255.41013440000825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
0.4,-0.2,None,None,-0.4,0.0,0.4,0.2,0.0,0.2,0.2,-0.2,-0.2,-0.4,b,0.4,-0.4,0.2,0.4,0.2,-0.4,0.0,0.4,0.0,0.0,0.4,0.4,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.4162665999029,259.4306586999446,259.4096903000027,None,259.4096903000027,None,259.4096903000027,None,259.4096903000027,None,259.4096903000027,None,259.4096903000027,None,259.4096903000027,None,259.4096903000027,None,259.4096903000027,None,259.4096903000027,None,259.4096903000027,None,259.4096903000027,None,259.4096903000027,None,None,0,259.4096903000027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_02_1611,vSearchAlpha4,2020.1.3,60.43555908413729,
